,Datetime,Region,Technology,Tech category,Value
710,2048,reg1,Electrolysis,Conversion,0.0
711,2049,reg1,Electrolysis,Conversion,0.0
712,2050,reg1,Electrolysis,Conversion,0.0
713,2020,reg1,SFF_PP,Conversion,7.167
714,2021,reg1,SFF_PP,Conversion,6.88032
715,2022,reg1,SFF_PP,Conversion,6.593640000000001
716,2023,reg1,SFF_PP,Conversion,6.306960000000001
717,2024,reg1,SFF_PP,Conversion,6.020280000000001
718,2025,reg1,SFF_PP,Conversion,5.733600000000002
719,2026,reg1,SFF_PP,Conversion,5.446920000000002
720,2027,reg1,SFF_PP,Conversion,5.160240000000003
721,2028,reg1,SFF_PP,Conversion,4.873560000000003
722,2029,reg1,SFF_PP,Conversion,4.586880000000003
723,2030,reg1,SFF_PP,Conversion,4.300200000000004
724,2031,reg1,SFF_PP,Conversion,4.013520000000004
725,2032,reg1,SFF_PP,Conversion,3.726840000000004
726,2033,reg1,SFF_PP,Conversion,3.440160000000004
727,2034,reg1,SFF_PP,Conversion,3.153480000000004
728,2035,reg1,SFF_PP,Conversion,2.866800000000004
729,2036,reg1,SFF_PP,Conversion,2.580120000000004
730,2037,reg1,SFF_PP,Conversion,2.293440000000004
731,2038,reg1,SFF_PP,Conversion,2.006760000000004
732,2039,reg1,SFF_PP,Conversion,1.7200800000000038
733,2040,reg1,SFF_PP,Conversion,1.4334000000000038
734,2041,reg1,SFF_PP,Conversion,1.1467200000000037
735,2042,reg1,SFF_PP,Conversion,0.8600400000000037
736,2043,reg1,SFF_PP,Conversion,0.5733600000000036
737,2044,reg1,SFF_PP,Conversion,0.28668000000000365
738,2045,reg1,SFF_PP,Conversion,3.6637359812630166e-15
739,2046,reg1,SFF_PP,Conversion,0.0
740,2047,reg1,SFF_PP,Conversion,0.0
741,2048,reg1,SFF_PP,Conversion,0.0
742,2049,reg1,SFF_PP,Conversion,0.0
743,2050,reg1,SFF_PP,Conversion,0.0
744,2020,reg1,Oil_PP,Conversion,2.4471999999999996
745,2021,reg1,Oil_PP,Conversion,2.3493119999999994
746,2022,reg1,Oil_PP,Conversion,2.251423999999999
747,2023,reg1,Oil_PP,Conversion,2.153535999999999
748,2024,reg1,Oil_PP,Conversion,2.055647999999999
749,2025,reg1,Oil_PP,Conversion,1.9577599999999988
750,2026,reg1,Oil_PP,Conversion,1.8598719999999989
751,2027,reg1,Oil_PP,Conversion,1.7619839999999989
752,2028,reg1,Oil_PP,Conversion,1.664095999999999
753,2029,reg1,Oil_PP,Conversion,1.566207999999999
754,2030,reg1,Oil_PP,Conversion,1.468319999999999
755,2031,reg1,Oil_PP,Conversion,1.370431999999999
756,2032,reg1,Oil_PP,Conversion,1.272543999999999
757,2033,reg1,Oil_PP,Conversion,1.174655999999999
758,2034,reg1,Oil_PP,Conversion,1.076767999999999
759,2035,reg1,Oil_PP,Conversion,0.9788799999999991
760,2036,reg1,Oil_PP,Conversion,0.8809919999999991
761,2037,reg1,Oil_PP,Conversion,0.7831039999999991
762,2038,reg1,Oil_PP,Conversion,0.6852159999999992
763,2039,reg1,Oil_PP,Conversion,0.5873279999999992
764,2040,reg1,Oil_PP,Conversion,0.4894399999999992
765,2041,reg1,Oil_PP,Conversion,0.39155199999999923
766,2042,reg1,Oil_PP,Conversion,0.29366399999999926
767,2043,reg1,Oil_PP,Conversion,0.19577599999999928
768,2044,reg1,Oil_PP,Conversion,0.0978879999999993
769,2045,reg1,Oil_PP,Conversion,-6.938893903907228e-16
770,2046,reg1,Oil_PP,Conversion,0.0
771,2047,reg1,Oil_PP,Conversion,0.0
772,2048,reg1,Oil_PP,Conversion,0.0
773,2049,reg1,Oil_PP,Conversion,0.0
774,2050,reg1,Oil_PP,Conversion,0.0
775,2020,reg1,Nuc_SMR,Conversion,0.0
776,2021,reg1,Nuc_SMR,Conversion,0.0
777,2022,reg1,Nuc_SMR,Conversion,0.0
778,2023,reg1,Nuc_SMR,Conversion,0.0
779,2024,reg1,Nuc_SMR,Conversion,0.0
780,2025,reg1,Nuc_SMR,Conversion,0.0
781,2026,reg1,Nuc_SMR,Conversion,0.0
782,2027,reg1,Nuc_SMR,Conversion,0.0
783,2028,reg1,Nuc_SMR,Conversion,0.0
784,2029,reg1,Nuc_SMR,Conversion,0.0
785,2030,reg1,Nuc_SMR,Conversion,0.0
786,2031,reg1,Nuc_SMR,Conversion,0.0
787,2032,reg1,Nuc_SMR,Conversion,0.0
788,2033,reg1,Nuc_SMR,Conversion,0.0
789,2034,reg1,Nuc_SMR,Conversion,0.0
790,2035,reg1,Nuc_SMR,Conversion,0.0
791,2036,reg1,Nuc_SMR,Conversion,0.0
792,2037,reg1,Nuc_SMR,Conversion,0.0
793,2038,reg1,Nuc_SMR,Conversion,0.0
794,2039,reg1,Nuc_SMR,Conversion,0.0
795,2040,reg1,Nuc_SMR,Conversion,0.0
796,2041,reg1,Nuc_SMR,Conversion,0.0
797,2042,reg1,Nuc_SMR,Conversion,0.0
798,2043,reg1,Nuc_SMR,Conversion,0.0
799,2044,reg1,Nuc_SMR,Conversion,0.0
800,2045,reg1,Nuc_SMR,Conversion,0.0
801,2046,reg1,Nuc_SMR,Conversion,0.0
802,2047,reg1,Nuc_SMR,Conversion,0.0
803,2048,reg1,Nuc_SMR,Conversion,0.0
804,2049,reg1,Nuc_SMR,Conversion,0.0
805,2050,reg1,Nuc_SMR,Conversion,0.0
806,2020,reg1,Nuc_AMR,Conversion,0.0
807,2021,reg1,Nuc_AMR,Conversion,0.0
808,2022,reg1,Nuc_AMR,Conversion,0.0
809,2023,reg1,Nuc_AMR,Conversion,0.0
810,2024,reg1,Nuc_AMR,Conversion,0.0
811,2025,reg1,Nuc_AMR,Conversion,0.0
812,2026,reg1,Nuc_AMR,Conversion,0.0
813,2027,reg1,Nuc_AMR,Conversion,0.0
814,2028,reg1,Nuc_AMR,Conversion,0.0
815,2029,reg1,Nuc_AMR,Conversion,0.0
816,2030,reg1,Nuc_AMR,Conversion,0.0
817,2031,reg1,Nuc_AMR,Conversion,0.0
818,2032,reg1,Nuc_AMR,Conversion,0.0
819,2033,reg1,Nuc_AMR,Conversion,0.0
820,2034,reg1,Nuc_AMR,Conversion,0.0
821,2035,reg1,Nuc_AMR,Conversion,0.0
822,2036,reg1,Nuc_AMR,Conversion,0.0
823,2037,reg1,Nuc_AMR,Conversion,0.0
824,2038,reg1,Nuc_AMR,Conversion,0.0
825,2039,reg1,Nuc_AMR,Conversion,0.0
826,2040,reg1,Nuc_AMR,Conversion,0.0
827,2041,reg1,Nuc_AMR,Conversion,0.0
828,2042,reg1,Nuc_AMR,Conversion,0.0
829,2043,reg1,Nuc_AMR,Conversion,0.0
830,2044,reg1,Nuc_AMR,Conversion,0.0
831,2045,reg1,Nuc_AMR,Conversion,0.0
832,2046,reg1,Nuc_AMR,Conversion,0.0
833,2047,reg1,Nuc_AMR,Conversion,0.0
834,2048,reg1,Nuc_AMR,Conversion,0.0
835,2049,reg1,Nuc_AMR,Conversion,0.0
836,2050,reg1,Nuc_AMR,Conversion,0.0
837,2020,reg1,Nuc_G3+,Conversion,0.0
838,2021,reg1,Nuc_G3+,Conversion,0.0
839,2022,reg1,Nuc_G3+,Conversion,0.0
840,2023,reg1,Nuc_G3+,Conversion,0.0
841,2024,reg1,Nuc_G3+,Conversion,0.0
842,2025,reg1,Nuc_G3+,Conversion,0.0
843,2026,reg1,Nuc_G3+,Conversion,0.0
844,2027,reg1,Nuc_G3+,Conversion,0.0
845,2028,reg1,Nuc_G3+,Conversion,0.0
846,2029,reg1,Nuc_G3+,Conversion,0.0
847,2030,reg1,Nuc_G3+,Conversion,0.0
848,2031,reg1,Nuc_G3+,Conversion,0.0
849,2032,reg1,Nuc_G3+,Conversion,0.0
850,2033,reg1,Nuc_G3+,Conversion,0.0
851,2034,reg1,Nuc_G3+,Conversion,0.0
852,2035,reg1,Nuc_G3+,Conversion,0.0
853,2036,reg1,Nuc_G3+,Conversion,0.0
854,2037,reg1,Nuc_G3+,Conversion,0.0
855,2038,reg1,Nuc_G3+,Conversion,0.0
856,2039,reg1,Nuc_G3+,Conversion,0.0
857,2040,reg1,Nuc_G3+,Conversion,0.0
858,2041,reg1,Nuc_G3+,Conversion,0.0
859,2042,reg1,Nuc_G3+,Conversion,0.0
860,2043,reg1,Nuc_G3+,Conversion,0.0
861,2044,reg1,Nuc_G3+,Conversion,0.0
862,2045,reg1,Nuc_G3+,Conversion,0.0
863,2046,reg1,Nuc_G3+,Conversion,0.0
864,2047,reg1,Nuc_G3+,Conversion,0.0
865,2048,reg1,Nuc_G3+,Conversion,0.0
866,2049,reg1,Nuc_G3+,Conversion,0.0
867,2050,reg1,Nuc_G3+,Conversion,0.0
868,2020,reg1,Nuc_SMR_Power,Conversion,10000000000.0
869,2021,reg1,Nuc_SMR_Power,Conversion,10000000000.0
870,2022,reg1,Nuc_SMR_Power,Conversion,10000000000.0
871,2023,reg1,Nuc_SMR_Power,Conversion,10000000000.0
872,2024,reg1,Nuc_SMR_Power,Conversion,10000000000.0
873,2025,reg1,Nuc_SMR_Power,Conversion,10000000000.0
874,2026,reg1,Nuc_SMR_Power,Conversion,10000000000.0
875,2027,reg1,Nuc_SMR_Power,Conversion,10000000000.0
876,2028,reg1,Nuc_SMR_Power,Conversion,10000000000.0
877,2029,reg1,Nuc_SMR_Power,Conversion,10000000000.0
878,2030,reg1,Nuc_SMR_Power,Conversion,10000000000.0
879,2031,reg1,Nuc_SMR_Power,Conversion,10000000000.0
880,2032,reg1,Nuc_SMR_Power,Conversion,10000000000.0
881,2033,reg1,Nuc_SMR_Power,Conversion,10000000000.0
882,2034,reg1,Nuc_SMR_Power,Conversion,10000000000.0
883,2035,reg1,Nuc_SMR_Power,Conversion,10000000000.0
884,2036,reg1,Nuc_SMR_Power,Conversion,10000000000.0
885,2037,reg1,Nuc_SMR_Power,Conversion,10000000000.0
886,2038,reg1,Nuc_SMR_Power,Conversion,10000000000.0
887,2039,reg1,Nuc_SMR_Power,Conversion,10000000000.0
888,2040,reg1,Nuc_SMR_Power,Conversion,10000000000.0
889,2041,reg1,Nuc_SMR_Power,Conversion,10000000000.0
890,2042,reg1,Nuc_SMR_Power,Conversion,10000000000.0
891,2043,reg1,Nuc_SMR_Power,Conversion,10000000000.0
892,2044,reg1,Nuc_SMR_Power,Conversion,10000000000.0
893,2045,reg1,Nuc_SMR_Power,Conversion,10000000000.0
894,2046,reg1,Nuc_SMR_Power,Conversion,10000000000.0
895,2047,reg1,Nuc_SMR_Power,Conversion,10000000000.0
896,2048,reg1,Nuc_SMR_Power,Conversion,10000000000.0
897,2049,reg1,Nuc_SMR_Power,Conversion,10000000000.0
898,2050,reg1,Nuc_SMR_Power,Conversion,10000000000.0
899,2020,reg1,Nuc_AMR_Power,Conversion,10000000000.0
900,2021,reg1,Nuc_AMR_Power,Conversion,10000000000.0
901,2022,reg1,Nuc_AMR_Power,Conversion,10000000000.0
902,2023,reg1,Nuc_AMR_Power,Conversion,10000000000.0
903,2024,reg1,Nuc_AMR_Power,Conversion,10000000000.0
904,2025,reg1,Nuc_AMR_Power,Conversion,10000000000.0
905,2026,reg1,Nuc_AMR_Power,Conversion,10000000000.0
906,2027,reg1,Nuc_AMR_Power,Conversion,10000000000.0
907,2028,reg1,Nuc_AMR_Power,Conversion,10000000000.0
908,2029,reg1,Nuc_AMR_Power,Conversion,10000000000.0
909,2030,reg1,Nuc_AMR_Power,Conversion,10000000000.0
910,2031,reg1,Nuc_AMR_Power,Conversion,10000000000.0
911,2032,reg1,Nuc_AMR_Power,Conversion,10000000000.0
912,2033,reg1,Nuc_AMR_Power,Conversion,10000000000.0
913,2034,reg1,Nuc_AMR_Power,Conversion,10000000000.0
914,2035,reg1,Nuc_AMR_Power,Conversion,10000000000.0
915,2036,reg1,Nuc_AMR_Power,Conversion,10000000000.0
916,2037,reg1,Nuc_AMR_Power,Conversion,10000000000.0
917,2038,reg1,Nuc_AMR_Power,Conversion,10000000000.0
918,2039,reg1,Nuc_AMR_Power,Conversion,10000000000.0
919,2040,reg1,Nuc_AMR_Power,Conversion,10000000000.0
920,2041,reg1,Nuc_AMR_Power,Conversion,10000000000.0
921,2042,reg1,Nuc_AMR_Power,Conversion,10000000000.0
922,2043,reg1,Nuc_AMR_Power,Conversion,10000000000.0
923,2044,reg1,Nuc_AMR_Power,Conversion,10000000000.0
924,2045,reg1,Nuc_AMR_Power,Conversion,10000000000.0
925,2046,reg1,Nuc_AMR_Power,Conversion,10000000000.0
926,2047,reg1,Nuc_AMR_Power,Conversion,10000000000.0
927,2048,reg1,Nuc_AMR_Power,Conversion,10000000000.0
928,2049,reg1,Nuc_AMR_Power,Conversion,10000000000.0
929,2050,reg1,Nuc_AMR_Power,Conversion,10000000000.0
930,2020,reg1,Nuc_G3+_Power,Conversion,10000000000.0
931,2021,reg1,Nuc_G3+_Power,Conversion,10000000000.0
932,2022,reg1,Nuc_G3+_Power,Conversion,10000000000.0
933,2023,reg1,Nuc_G3+_Power,Conversion,10000000000.0
934,2024,reg1,Nuc_G3+_Power,Conversion,10000000000.0
935,2025,reg1,Nuc_G3+_Power,Conversion,10000000000.0
936,2026,reg1,Nuc_G3+_Power,Conversion,10000000000.0
937,2027,reg1,Nuc_G3+_Power,Conversion,10000000000.0
938,2028,reg1,Nuc_G3+_Power,Conversion,10000000000.0
939,2029,reg1,Nuc_G3+_Power,Conversion,10000000000.0
940,2030,reg1,Nuc_G3+_Power,Conversion,10000000000.0
941,2031,reg1,Nuc_G3+_Power,Conversion,10000000000.0
942,2032,reg1,Nuc_G3+_Power,Conversion,10000000000.0
943,2033,reg1,Nuc_G3+_Power,Conversion,10000000000.0
944,2034,reg1,Nuc_G3+_Power,Conversion,10000000000.0
945,2035,reg1,Nuc_G3+_Power,Conversion,10000000000.0
946,2036,reg1,Nuc_G3+_Power,Conversion,10000000000.0
947,2037,reg1,Nuc_G3+_Power,Conversion,10000000000.0
948,2038,reg1,Nuc_G3+_Power,Conversion,10000000000.0
949,2039,reg1,Nuc_G3+_Power,Conversion,10000000000.0
950,2040,reg1,Nuc_G3+_Power,Conversion,10000000000.0
951,2041,reg1,Nuc_G3+_Power,Conversion,10000000000.0
952,2042,reg1,Nuc_G3+_Power,Conversion,10000000000.0
953,2043,reg1,Nuc_G3+_Power,Conversion,10000000000.0
954,2044,reg1,Nuc_G3+_Power,Conversion,10000000000.0
955,2045,reg1,Nuc_G3+_Power,Conversion,10000000000.0
956,2046,reg1,Nuc_G3+_Power,Conversion,10000000000.0
957,2047,reg1,Nuc_G3+_Power,Conversion,10000000000.0
958,2048,reg1,Nuc_G3+_Power,Conversion,10000000000.0
959,2049,reg1,Nuc_G3+_Power,Conversion,10000000000.0
960,2050,reg1,Nuc_G3+_Power,Conversion,10000000000.0
961,2020,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
962,2021,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
963,2022,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
964,2023,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
965,2024,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
966,2025,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
967,2026,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
968,2027,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
969,2028,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
970,2029,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
971,2030,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
972,2031,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
973,2032,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
974,2033,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
975,2034,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
976,2035,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
977,2036,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
978,2037,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
979,2038,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
980,2039,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
981,2040,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
982,2041,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
983,2042,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
984,2043,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
985,2044,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
986,2045,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
987,2046,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
988,2047,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
989,2048,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
990,2049,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
991,2050,reg1,Nuc_SMR_Heat,Conversion,10000000000.0
992,2020,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
993,2021,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
994,2022,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
995,2023,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
996,2024,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
997,2025,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
998,2026,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
999,2027,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1000,2028,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1001,2029,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1002,2030,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1003,2031,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1004,2032,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1005,2033,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1006,2034,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1007,2035,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1008,2036,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1009,2037,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1010,2038,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1011,2039,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1012,2040,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1013,2041,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1014,2042,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1015,2043,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1016,2044,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1017,2045,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1018,2046,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1019,2047,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1020,2048,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1021,2049,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1022,2050,reg1,Nuc_AMR_Heat,Conversion,10000000000.0
1023,2020,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1024,2021,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1025,2022,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1026,2023,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1027,2024,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1028,2025,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1029,2026,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1030,2027,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1031,2028,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1032,2029,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1033,2030,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1034,2031,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1035,2032,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1036,2033,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1037,2034,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1038,2035,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1039,2036,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1040,2037,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1041,2038,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1042,2039,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1043,2040,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1044,2041,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1045,2042,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1046,2043,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1047,2044,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1048,2045,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1049,2046,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1050,2047,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1051,2048,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1052,2049,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1053,2050,reg1,Nuc_G3+_Heat,Conversion,10000000000.0
1054,2020,reg1,NG_PP,Conversion,30.845
1055,2021,reg1,NG_PP,Conversion,29.6112
1056,2022,reg1,NG_PP,Conversion,28.3774
1057,2023,reg1,NG_PP,Conversion,27.143600000000003
1058,2024,reg1,NG_PP,Conversion,25.909800000000004
1059,2025,reg1,NG_PP,Conversion,24.676000000000005
1060,2026,reg1,NG_PP,Conversion,23.442200000000007
1061,2027,reg1,NG_PP,Conversion,22.208400000000008
1062,2028,reg1,NG_PP,Conversion,20.97460000000001
1063,2029,reg1,NG_PP,Conversion,19.74080000000001
1064,2030,reg1,NG_PP,Conversion,18.507000000000012
1065,2031,reg1,NG_PP,Conversion,17.273200000000013
1066,2032,reg1,NG_PP,Conversion,16.039400000000015
1067,2033,reg1,NG_PP,Conversion,14.805600000000014
1068,2034,reg1,NG_PP,Conversion,13.927949122008782
1069,2035,reg1,NG_PP,Conversion,14.563130889090006
1070,2036,reg1,NG_PP,Conversion,17.153853692076087
1071,2037,reg1,NG_PP,Conversion,19.539498138344904
1072,2038,reg1,NG_PP,Conversion,22.114671272249446
1073,2039,reg1,NG_PP,Conversion,24.495227583589568
1074,2040,reg1,NG_PP,Conversion,26.63746665062851
1075,2041,reg1,NG_PP,Conversion,28.99322675540885
1076,2042,reg1,NG_PP,Conversion,31.310207704690622
1077,2043,reg1,NG_PP,Conversion,33.70265564690614
1078,2044,reg1,NG_PP,Conversion,36.22885492490217
1079,2045,reg1,NG_PP,Conversion,38.92884138666439
1080,2046,reg1,NG_PP,Conversion,39.48521327925657
1081,2047,reg1,NG_PP,Conversion,40.269092004783744
1082,2048,reg1,NG_PP,Conversion,41.27846386982527
1083,2049,reg1,NG_PP,Conversion,42.51390775591525
1084,2050,reg1,NG_PP,Conversion,43.978649948023964
1085,2020,reg1,NG_PP_CCS,Conversion,0.0
1086,2021,reg1,NG_PP_CCS,Conversion,0.0
1087,2022,reg1,NG_PP_CCS,Conversion,0.0
1088,2023,reg1,NG_PP_CCS,Conversion,0.0
1089,2024,reg1,NG_PP_CCS,Conversion,0.0
1090,2025,reg1,NG_PP_CCS,Conversion,0.0
1091,2026,reg1,NG_PP_CCS,Conversion,0.0
1092,2027,reg1,NG_PP_CCS,Conversion,0.0
1093,2028,reg1,NG_PP_CCS,Conversion,0.0
1094,2029,reg1,NG_PP_CCS,Conversion,0.0
1095,2030,reg1,NG_PP_CCS,Conversion,0.0
1096,2031,reg1,NG_PP_CCS,Conversion,0.0
1097,2032,reg1,NG_PP_CCS,Conversion,0.0
1098,2033,reg1,NG_PP_CCS,Conversion,0.0
1099,2034,reg1,NG_PP_CCS,Conversion,0.0
1100,2035,reg1,NG_PP_CCS,Conversion,0.0
1101,2036,reg1,NG_PP_CCS,Conversion,0.0
1102,2037,reg1,NG_PP_CCS,Conversion,0.0
1103,2038,reg1,NG_PP_CCS,Conversion,0.0
1104,2039,reg1,NG_PP_CCS,Conversion,0.0
1105,2040,reg1,NG_PP_CCS,Conversion,0.0
1106,2041,reg1,NG_PP_CCS,Conversion,0.0
1107,2042,reg1,NG_PP_CCS,Conversion,0.0
1108,2043,reg1,NG_PP_CCS,Conversion,0.0
1109,2044,reg1,NG_PP_CCS,Conversion,0.0
1110,2045,reg1,NG_PP_CCS,Conversion,0.0
1111,2046,reg1,NG_PP_CCS,Conversion,0.0
1112,2047,reg1,NG_PP_CCS,Conversion,0.0
1113,2048,reg1,NG_PP_CCS,Conversion,0.0
1114,2049,reg1,NG_PP_CCS,Conversion,0.0
1115,2050,reg1,NG_PP_CCS,Conversion,0.0
1116,2020,reg1,Bio_refinery,Conversion_plus,10000000000.0
1117,2021,reg1,Bio_refinery,Conversion_plus,10000000000.0
1118,2022,reg1,Bio_refinery,Conversion_plus,10000000000.0
1119,2023,reg1,Bio_refinery,Conversion_plus,10000000000.0
1120,2024,reg1,Bio_refinery,Conversion_plus,10000000000.0
1121,2025,reg1,Bio_refinery,Conversion_plus,10000000000.0
1122,2026,reg1,Bio_refinery,Conversion_plus,10000000000.0
1123,2027,reg1,Bio_refinery,Conversion_plus,10000000000.0
1124,2028,reg1,Bio_refinery,Conversion_plus,10000000000.0
1125,2029,reg1,Bio_refinery,Conversion_plus,10000000000.0
1126,2030,reg1,Bio_refinery,Conversion_plus,10000000000.0
1127,2031,reg1,Bio_refinery,Conversion_plus,10000000000.0
1128,2032,reg1,Bio_refinery,Conversion_plus,10000000000.0
1129,2033,reg1,Bio_refinery,Conversion_plus,10000000000.0
1130,2034,reg1,Bio_refinery,Conversion_plus,10000000000.0
1131,2035,reg1,Bio_refinery,Conversion_plus,10000000000.0
1132,2036,reg1,Bio_refinery,Conversion_plus,10000000000.0
1133,2037,reg1,Bio_refinery,Conversion_plus,10000000000.0
1134,2038,reg1,Bio_refinery,Conversion_plus,10000000000.0
1135,2039,reg1,Bio_refinery,Conversion_plus,10000000000.0
1136,2040,reg1,Bio_refinery,Conversion_plus,10000000000.0
1137,2041,reg1,Bio_refinery,Conversion_plus,10000000000.0
1138,2042,reg1,Bio_refinery,Conversion_plus,10000000000.0
1139,2043,reg1,Bio_refinery,Conversion_plus,10000000000.0
1140,2044,reg1,Bio_refinery,Conversion_plus,10000000000.0
1141,2045,reg1,Bio_refinery,Conversion_plus,10000000000.0
1142,2046,reg1,Bio_refinery,Conversion_plus,10000000000.0
1143,2047,reg1,Bio_refinery,Conversion_plus,10000000000.0
1144,2048,reg1,Bio_refinery,Conversion_plus,10000000000.0
1145,2049,reg1,Bio_refinery,Conversion_plus,10000000000.0
1146,2050,reg1,Bio_refinery,Conversion_plus,10000000000.0
1147,2020,reg1,Oil_refinery,Conversion_plus,114.51839155251142
1148,2021,reg1,Oil_refinery,Conversion_plus,109.93765589041097
1149,2022,reg1,Oil_refinery,Conversion_plus,105.35692022831051
1150,2023,reg1,Oil_refinery,Conversion_plus,100.77618456621006
1151,2024,reg1,Oil_refinery,Conversion_plus,96.19544890410961
1152,2025,reg1,Oil_refinery,Conversion_plus,91.61471324200916
1153,2026,reg1,Oil_refinery,Conversion_plus,87.03397757990871
1154,2027,reg1,Oil_refinery,Conversion_plus,82.45324191780826
1155,2028,reg1,Oil_refinery,Conversion_plus,77.8725062557078
1156,2029,reg1,Oil_refinery,Conversion_plus,73.29177059360735
1157,2030,reg1,Oil_refinery,Conversion_plus,68.7110349315069
1158,2031,reg1,Oil_refinery,Conversion_plus,64.13029926940645
1159,2032,reg1,Oil_refinery,Conversion_plus,59.54956360730599
1160,2033,reg1,Oil_refinery,Conversion_plus,54.96882794520553
1161,2034,reg1,Oil_refinery,Conversion_plus,50.388092283105074
