,Year,Timesteps,Region,Technology,Carrier,Value
3203,2050,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3204,2050,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3205,2050,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3206,2050,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3207,2050,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3208,2050,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3209,2050,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3210,2050,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3211,2050,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3212,2050,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3213,2050,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3214,2050,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3215,2050,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3216,2051,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3217,2051,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3218,2051,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3219,2051,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3220,2051,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3221,2051,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3222,2051,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3223,2051,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3224,2051,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3225,2051,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3226,2051,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3227,2051,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3228,2051,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3229,2051,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3230,2051,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3231,2051,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3232,2051,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3233,2051,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3234,2051,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3235,2051,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3236,2051,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3237,2051,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3238,2051,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3239,2051,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3240,2052,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3241,2052,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3242,2052,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3243,2052,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3244,2052,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3245,2052,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3246,2052,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3247,2052,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3248,2052,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3249,2052,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3250,2052,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3251,2052,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3252,2052,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3253,2052,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3254,2052,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3255,2052,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3256,2052,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3257,2052,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3258,2052,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3259,2052,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3260,2052,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3261,2052,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3262,2052,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3263,2052,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3264,2053,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3265,2053,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3266,2053,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3267,2053,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3268,2053,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3269,2053,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3270,2053,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3271,2053,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3272,2053,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3273,2053,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3274,2053,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3275,2053,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3276,2053,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3277,2053,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3278,2053,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3279,2053,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3280,2053,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3281,2053,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3282,2053,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3283,2053,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3284,2053,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3285,2053,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3286,2053,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3287,2053,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3288,2054,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3289,2054,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3290,2054,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3291,2054,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3292,2054,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3293,2054,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3294,2054,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3295,2054,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3296,2054,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3297,2054,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3298,2054,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3299,2054,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3300,2054,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3301,2054,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3302,2054,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3303,2054,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3304,2054,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3305,2054,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3306,2054,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3307,2054,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3308,2054,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3309,2054,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3310,2054,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3311,2054,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3312,2055,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3313,2055,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3314,2055,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3315,2055,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3316,2055,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3317,2055,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3318,2055,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3319,2055,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3320,2055,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3321,2055,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3322,2055,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3323,2055,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3324,2055,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3325,2055,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3326,2055,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3327,2055,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3328,2055,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3329,2055,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3330,2055,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3331,2055,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3332,2055,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3333,2055,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3334,2055,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3335,2055,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3336,2056,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3337,2056,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3338,2056,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3339,2056,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3340,2056,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3341,2056,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3342,2056,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3343,2056,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3344,2056,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3345,2056,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3346,2056,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3347,2056,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3348,2056,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3349,2056,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3350,2056,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3351,2056,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3352,2056,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3353,2056,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3354,2056,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3355,2056,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3356,2056,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3357,2056,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3358,2056,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3359,2056,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3360,2057,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3361,2057,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3362,2057,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3363,2057,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3364,2057,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3365,2057,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3366,2057,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3367,2057,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3368,2057,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3369,2057,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3370,2057,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3371,2057,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3372,2057,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3373,2057,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3374,2057,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3375,2057,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3376,2057,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3377,2057,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3378,2057,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3379,2057,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3380,2057,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3381,2057,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3382,2057,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3383,2057,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3384,2058,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3385,2058,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3386,2058,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3387,2058,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3388,2058,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3389,2058,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3390,2058,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3391,2058,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3392,2058,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3393,2058,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3394,2058,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3395,2058,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3396,2058,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3397,2058,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3398,2058,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3399,2058,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3400,2058,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3401,2058,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3402,2058,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3403,2058,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3404,2058,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3405,2058,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3406,2058,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3407,2058,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3408,2059,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3409,2059,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3410,2059,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3411,2059,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3412,2059,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3413,2059,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3414,2059,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3415,2059,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3416,2059,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3417,2059,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3418,2059,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3419,2059,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3420,2059,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3421,2059,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3422,2059,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3423,2059,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3424,2059,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3425,2059,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3426,2059,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3427,2059,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3428,2059,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3429,2059,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3430,2059,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3431,2059,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3432,2060,1,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3433,2060,2,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3434,2060,3,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3435,2060,4,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3436,2060,5,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3437,2060,6,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3438,2060,7,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3439,2060,8,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3440,2060,9,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3441,2060,10,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3442,2060,11,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3443,2060,12,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3444,2060,13,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3445,2060,14,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3446,2060,15,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3447,2060,16,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3448,2060,17,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3449,2060,18,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3450,2060,19,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3451,2060,20,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3452,2060,21,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3453,2060,22,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3454,2060,23,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3455,2060,24,reg1,Thermal_ST,Nuc_SMR-Heat,0.0
3456,2025,1,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3457,2025,2,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3458,2025,3,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3459,2025,4,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3460,2025,5,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3461,2025,6,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3462,2025,7,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3463,2025,8,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3464,2025,9,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3465,2025,10,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3466,2025,11,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3467,2025,12,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3468,2025,13,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3469,2025,14,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3470,2025,15,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3471,2025,16,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3472,2025,17,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3473,2025,18,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3474,2025,19,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3475,2025,20,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3476,2025,21,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3477,2025,22,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3478,2025,23,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3479,2025,24,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3480,2026,1,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3481,2026,2,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3482,2026,3,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3483,2026,4,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3484,2026,5,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3485,2026,6,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3486,2026,7,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3487,2026,8,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3488,2026,9,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3489,2026,10,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3490,2026,11,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3491,2026,12,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3492,2026,13,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3493,2026,14,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3494,2026,15,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3495,2026,16,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3496,2026,17,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3497,2026,18,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3498,2026,19,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3499,2026,20,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3500,2026,21,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3501,2026,22,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3502,2026,23,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3503,2026,24,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3504,2027,1,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3505,2027,2,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3506,2027,3,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3507,2027,4,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3508,2027,5,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3509,2027,6,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3510,2027,7,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3511,2027,8,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3512,2027,9,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3513,2027,10,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3514,2027,11,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3515,2027,12,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3516,2027,13,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3517,2027,14,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3518,2027,15,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3519,2027,16,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3520,2027,17,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3521,2027,18,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3522,2027,19,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3523,2027,20,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3524,2027,21,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3525,2027,22,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3526,2027,23,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3527,2027,24,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3528,2028,1,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3529,2028,2,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3530,2028,3,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3531,2028,4,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3532,2028,5,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3533,2028,6,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3534,2028,7,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3535,2028,8,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3536,2028,9,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3537,2028,10,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3538,2028,11,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3539,2028,12,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3540,2028,13,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3541,2028,14,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3542,2028,15,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3543,2028,16,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3544,2028,17,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3545,2028,18,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3546,2028,19,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3547,2028,20,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3548,2028,21,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3549,2028,22,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3550,2028,23,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3551,2028,24,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3552,2029,1,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3553,2029,2,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3554,2029,3,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3555,2029,4,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3556,2029,5,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3557,2029,6,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3558,2029,7,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3559,2029,8,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3560,2029,9,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3561,2029,10,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
3562,2029,11,reg1,Thermal-H2_ST,Nuc_SMR-H2-Heat,0.0
