,Year,Timesteps,Region,Technology,Carrier,Value
99,2029,4,reg1,NG_supply,NG,7288.359541754442
100,2029,5,reg1,NG_supply,NG,7309.330956070029
101,2029,6,reg1,NG_supply,NG,6899.533649385199
102,2029,7,reg1,NG_supply,NG,6669.713916838076
103,2029,8,reg1,NG_supply,NG,6797.719756603845
104,2029,9,reg1,NG_supply,NG,6808.447915614314
105,2029,10,reg1,NG_supply,NG,10347.297440187565
106,2029,11,reg1,NG_supply,NG,16186.96499038861
107,2029,12,reg1,NG_supply,NG,10467.819883612501
108,2029,13,reg1,NG_supply,NG,12088.111399646788
109,2029,14,reg1,NG_supply,NG,10353.306731594761
110,2029,15,reg1,NG_supply,NG,10327.1665748564
111,2029,16,reg1,NG_supply,NG,21794.315850883693
112,2029,17,reg1,NG_supply,NG,9093.18524985687
113,2029,18,reg1,NG_supply,NG,7545.6930315752925
114,2029,19,reg1,NG_supply,NG,9315.992441226557
115,2029,20,reg1,NG_supply,NG,13783.348400485864
116,2029,21,reg1,NG_supply,NG,10875.80047847666
117,2029,22,reg1,NG_supply,NG,8908.480352901519
118,2029,23,reg1,NG_supply,NG,8221.53175640269
119,2029,24,reg1,NG_supply,NG,12569.999621428942
120,2030,1,reg1,NG_supply,NG,9995.458779153973
121,2030,2,reg1,NG_supply,NG,10066.877191803878
122,2030,3,reg1,NG_supply,NG,8729.43942359674
123,2030,4,reg1,NG_supply,NG,5414.544942368602
124,2030,5,reg1,NG_supply,NG,6757.187548915236
125,2030,6,reg1,NG_supply,NG,5008.336012368252
126,2030,7,reg1,NG_supply,NG,4797.642375141028
127,2030,8,reg1,NG_supply,NG,5500.932007373813
128,2030,9,reg1,NG_supply,NG,8340.043044581382
129,2030,10,reg1,NG_supply,NG,10390.914237945146
130,2030,11,reg1,NG_supply,NG,10074.558856809364
131,2030,12,reg1,NG_supply,NG,10074.972846249982
132,2030,13,reg1,NG_supply,NG,10074.972846249982
133,2030,14,reg1,NG_supply,NG,22200.2015193431
134,2030,15,reg1,NG_supply,NG,10626.56690851909
135,2030,16,reg1,NG_supply,NG,9996.772539956439
136,2030,17,reg1,NG_supply,NG,18925.324080356928
137,2030,18,reg1,NG_supply,NG,8579.734301931865
138,2030,19,reg1,NG_supply,NG,3891.656067344443
139,2030,20,reg1,NG_supply,NG,9210.496584363034
140,2030,21,reg1,NG_supply,NG,6312.034683888347
141,2030,22,reg1,NG_supply,NG,9138.080522508353
142,2030,23,reg1,NG_supply,NG,14511.665799918406
143,2030,24,reg1,NG_supply,NG,12351.987592441872
144,2031,1,reg1,NG_supply,NG,9298.169750660336
145,2031,2,reg1,NG_supply,NG,9698.428509682495
146,2031,3,reg1,NG_supply,NG,8607.696094988522
147,2031,4,reg1,NG_supply,NG,7581.950428337814
148,2031,5,reg1,NG_supply,NG,4432.365382305883
149,2031,6,reg1,NG_supply,NG,3187.229639839236
150,2031,7,reg1,NG_supply,NG,2958.821884374778
151,2031,8,reg1,NG_supply,NG,3096.2087094481035
152,2031,9,reg1,NG_supply,NG,8222.745070937808
153,2031,10,reg1,NG_supply,NG,8336.45130733709
154,2031,11,reg1,NG_supply,NG,9706.699902191443
155,2031,12,reg1,NG_supply,NG,9707.520471783175
156,2031,13,reg1,NG_supply,NG,11353.119356133933
157,2031,14,reg1,NG_supply,NG,14814.06958601835
158,2031,15,reg1,NG_supply,NG,19831.46171577335
159,2031,16,reg1,NG_supply,NG,9626.953349517024
160,2031,17,reg1,NG_supply,NG,8074.4778424736705
161,2031,18,reg1,NG_supply,NG,6643.86409840213
162,2031,19,reg1,NG_supply,NG,7028.54324235036
163,2031,20,reg1,NG_supply,NG,7325.493601767195
164,2031,21,reg1,NG_supply,NG,8861.20941399569
165,2031,22,reg1,NG_supply,NG,15242.175744680142
166,2031,23,reg1,NG_supply,NG,14850.09577427062
167,2031,24,reg1,NG_supply,NG,9567.11840495112
168,2032,1,reg1,NG_supply,NG,9103.681166695229
169,2032,2,reg1,NG_supply,NG,9326.468558764465
170,2032,3,reg1,NG_supply,NG,8484.55577236111
171,2032,4,reg1,NG_supply,NG,4715.724181531311
172,2032,5,reg1,NG_supply,NG,1800.4200176315312
173,2032,6,reg1,NG_supply,NG,1364.763683586662
174,2032,7,reg1,NG_supply,NG,1134.383362312257
175,2032,8,reg1,NG_supply,NG,1273.559488169437
176,2032,9,reg1,NG_supply,NG,7043.520729053043
177,2032,10,reg1,NG_supply,NG,9329.90092671902
178,2032,11,reg1,NG_supply,NG,9338.533609602997
179,2032,12,reg1,NG_supply,NG,9339.751554575665
180,2032,13,reg1,NG_supply,NG,9339.751554575665
181,2032,14,reg1,NG_supply,NG,9337.683740887014
182,2032,15,reg1,NG_supply,NG,9303.828837133578
183,2032,16,reg1,NG_supply,NG,9239.568532785845
184,2032,17,reg1,NG_supply,NG,9213.165023945427
185,2032,18,reg1,NG_supply,NG,7236.507884273362
186,2032,19,reg1,NG_supply,NG,15775.146323725385
187,2032,20,reg1,NG_supply,NG,7186.826761906005
188,2032,21,reg1,NG_supply,NG,13574.42795139624
189,2032,22,reg1,NG_supply,NG,14973.862297757623
190,2032,23,reg1,NG_supply,NG,9148.010467854212
191,2032,24,reg1,NG_supply,NG,17164.957431217153
192,2033,1,reg1,NG_supply,NG,8885.11525740738
193,2033,2,reg1,NG_supply,NG,8960.649184930537
194,2033,3,reg1,NG_supply,NG,8360.018455714522
195,2033,4,reg1,NG_supply,NG,2302.063060511764
196,2033,5,reg1,NG_supply,NG,580.1067207501128
197,2033,6,reg1,NG_supply,NG,568.2057727513032
198,2033,7,reg1,NG_supply,NG,563.9383786861849
199,2033,8,reg1,NG_supply,NG,579.7542441368389
200,2033,9,reg1,NG_supply,NG,5087.610934815921
201,2033,10,reg1,NG_supply,NG,8099.244148818683
202,2033,11,reg1,NG_supply,NG,8970.059979044026
203,2033,12,reg1,NG_supply,NG,20347.79363706904
204,2033,13,reg1,NG_supply,NG,8971.666094627464
205,2033,14,reg1,NG_supply,NG,8969.190633669474
206,2033,15,reg1,NG_supply,NG,8934.559868434253
207,2033,16,reg1,NG_supply,NG,8886.526090986441
208,2033,17,reg1,NG_supply,NG,19580.06489114041
209,2033,18,reg1,NG_supply,NG,7727.233720842255
210,2033,19,reg1,NG_supply,NG,8774.501226840153
211,2033,20,reg1,NG_supply,NG,8760.738320319851
212,2033,21,reg1,NG_supply,NG,8755.23555859312
213,2033,22,reg1,NG_supply,NG,11819.327813846552
214,2033,23,reg1,NG_supply,NG,7159.585509462295
215,2033,24,reg1,NG_supply,NG,8823.849456151751
216,2034,1,reg1,NG_supply,NG,8514.476330781146
217,2034,2,reg1,NG_supply,NG,8591.318542299963
218,2034,3,reg1,NG_supply,NG,8234.060134263218
219,2034,4,reg1,NG_supply,NG,593.1389729000737
220,2034,5,reg1,NG_supply,NG,593.1389729000737
221,2034,6,reg1,NG_supply,NG,580.6338847723476
222,2034,7,reg1,NG_supply,NG,587.1382807754884
223,2034,8,reg1,NG_supply,NG,579.9873292518471
224,2034,9,reg1,NG_supply,NG,3130.3265172769507
225,2034,10,reg1,NG_supply,NG,7954.8272481212425
226,2034,11,reg1,NG_supply,NG,8601.279010514532
227,2034,12,reg1,NG_supply,NG,8603.26409193857
228,2034,13,reg1,NG_supply,NG,8603.26409193857
229,2034,14,reg1,NG_supply,NG,8600.390650335452
230,2034,15,reg1,NG_supply,NG,8565.002421782612
231,2034,16,reg1,NG_supply,NG,8515.918022895274
232,2034,17,reg1,NG_supply,NG,19576.10603125585
233,2034,18,reg1,NG_supply,NG,8428.123913362393
234,2034,19,reg1,NG_supply,NG,8401.44288874555
235,2034,20,reg1,NG_supply,NG,13965.927534368991
236,2034,21,reg1,NG_supply,NG,8381.755831109993
237,2034,22,reg1,NG_supply,NG,4013.4918859768877
238,2034,23,reg1,NG_supply,NG,8402.126871908118
239,2034,24,reg1,NG_supply,NG,16850.328002070855
240,2035,1,reg1,NG_supply,NG,6378.836154573695
241,2035,2,reg1,NG_supply,NG,8216.119663654496
242,2035,3,reg1,NG_supply,NG,7339.35177206742
243,2035,4,reg1,NG_supply,NG,605.8546823091029
244,2035,5,reg1,NG_supply,NG,605.8546823091029
245,2035,6,reg1,NG_supply,NG,592.7601281220739
246,2035,7,reg1,NG_supply,NG,591.7823653807003
247,2035,8,reg1,NG_supply,NG,604.1283328599052
248,2035,9,reg1,NG_supply,NG,1162.149218169457
249,2035,10,reg1,NG_supply,NG,7824.8930534215715
250,2035,11,reg1,NG_supply,NG,8232.190704014509
251,2035,12,reg1,NG_supply,NG,16607.03200407658
252,2035,13,reg1,NG_supply,NG,8234.545546508742
253,2035,14,reg1,NG_supply,NG,18519.605426032253
254,2035,15,reg1,NG_supply,NG,8195.156497178656
255,2035,16,reg1,NG_supply,NG,6791.026735890403
256,2035,17,reg1,NG_supply,NG,8098.407198127758
257,2035,18,reg1,NG_supply,NG,8055.419350731993
258,2035,19,reg1,NG_supply,NG,7729.161902976253
259,2035,20,reg1,NG_supply,NG,7859.8082986620975
260,2035,21,reg1,NG_supply,NG,6102.428467604368
261,2035,22,reg1,NG_supply,NG,8010.814387060356
262,2035,23,reg1,NG_supply,NG,6624.479201405874
263,2035,24,reg1,NG_supply,NG,16801.43577325648
264,2036,1,reg1,NG_supply,NG,6286.338388543252
265,2036,2,reg1,NG_supply,NG,7845.690748007761
266,2036,3,reg1,NG_supply,NG,5703.506408289906
267,2036,4,reg1,NG_supply,NG,618.2538489779142
268,2036,5,reg1,NG_supply,NG,618.2538489779142
269,2036,6,reg1,NG_supply,NG,604.5845028004824
270,2036,7,reg1,NG_supply,NG,594.988790947542
271,2036,8,reg1,NG_supply,NG,600.1459247990973
272,2036,9,reg1,NG_supply,NG,616.739054987832
273,2036,10,reg1,NG_supply,NG,7701.795111687493
274,2036,11,reg1,NG_supply,NG,7862.795059543959
275,2036,12,reg1,NG_supply,NG,7865.510458338696
276,2036,13,reg1,NG_supply,NG,23535.019844704057
277,2036,14,reg1,NG_supply,NG,7861.870055317954
278,2036,15,reg1,NG_supply,NG,7825.022094622383
279,2036,16,reg1,NG_supply,NG,7773.9130090611825
280,2036,17,reg1,NG_supply,NG,7726.342841265221
281,2036,18,reg1,NG_supply,NG,6813.059524478766
282,2036,19,reg1,NG_supply,NG,4747.629436337508
283,2036,20,reg1,NG_supply,NG,7640.071819066572
284,2036,21,reg1,NG_supply,NG,13907.87986711038
285,2036,22,reg1,NG_supply,NG,16524.784286088332
286,2036,23,reg1,NG_supply,NG,7655.428076908733
287,2036,24,reg1,NG_supply,NG,7707.223573779214
288,2037,1,reg1,NG_supply,NG,7381.308350147198
289,2037,2,reg1,NG_supply,NG,7481.562693389929
290,2037,3,reg1,NG_supply,NG,4057.4538754910814
291,2037,4,reg1,NG_supply,NG,630.3364729051426
292,2037,5,reg1,NG_supply,NG,630.3364729051426
293,2037,6,reg1,NG_supply,NG,616.5136170857294
294,2037,7,reg1,NG_supply,NG,606.3284165682584
295,2037,8,reg1,NG_supply,NG,611.5838379305068
296,2037,9,reg1,NG_supply,NG,628.1936092190849
297,2037,10,reg1,NG_supply,NG,7483.517120811961
298,2037,11,reg1,NG_supply,NG,14880.967353059183
299,2037,12,reg1,NG_supply,NG,7496.158827427068
300,2037,13,reg1,NG_supply,NG,15148.466511107023
301,2037,14,reg1,NG_supply,NG,7492.14944363464
302,2037,15,reg1,NG_supply,NG,12569.544782364075
303,2037,16,reg1,NG_supply,NG,7243.770325281112
304,2037,17,reg1,NG_supply,NG,7864.055341623437
305,2037,18,reg1,NG_supply,NG,7309.35827898324
306,2037,19,reg1,NG_supply,NG,7281.047209478488
