,Year,Region,Technology,Carrier,Value
107,2060,reg1,OP_supply,Petroleum_products,0.0
108,2025,reg1,BW_supply,Biofuels_waste,58447.122226788386
109,2026,reg1,BW_supply,Biofuels_waste,56109.23733771684
110,2027,reg1,BW_supply,Biofuels_waste,53771.35244864531
111,2028,reg1,BW_supply,Biofuels_waste,51433.46755957378
112,2029,reg1,BW_supply,Biofuels_waste,49095.58267050224
113,2030,reg1,BW_supply,Biofuels_waste,46757.69778143069
114,2031,reg1,BW_supply,Biofuels_waste,44419.81289235917
115,2032,reg1,BW_supply,Biofuels_waste,42081.928003287605
116,2033,reg1,BW_supply,Biofuels_waste,39744.04311421607
117,2034,reg1,BW_supply,Biofuels_waste,37406.15822514454
118,2035,reg1,BW_supply,Biofuels_waste,35068.273336073
119,2036,reg1,BW_supply,Biofuels_waste,32730.388447001475
120,2037,reg1,BW_supply,Biofuels_waste,30392.503557929933
121,2038,reg1,BW_supply,Biofuels_waste,28054.61866885839
122,2039,reg1,BW_supply,Biofuels_waste,25716.733779786853
123,2040,reg1,BW_supply,Biofuels_waste,23378.84889071532
124,2041,reg1,BW_supply,Biofuels_waste,21040.96400164379
125,2042,reg1,BW_supply,Biofuels_waste,18703.079112572257
126,2043,reg1,BW_supply,Biofuels_waste,16365.194223500723
127,2044,reg1,BW_supply,Biofuels_waste,14027.309334429203
128,2045,reg1,BW_supply,Biofuels_waste,11689.424445357658
129,2046,reg1,BW_supply,Biofuels_waste,9351.539556286123
130,2047,reg1,BW_supply,Biofuels_waste,7013.654667214587
131,2048,reg1,BW_supply,Biofuels_waste,4675.769778143045
132,2049,reg1,BW_supply,Biofuels_waste,2337.8848890715126
133,2050,reg1,BW_supply,Biofuels_waste,0.0
134,2051,reg1,BW_supply,Biofuels_waste,0.0
135,2052,reg1,BW_supply,Biofuels_waste,0.0
136,2053,reg1,BW_supply,Biofuels_waste,0.0
137,2054,reg1,BW_supply,Biofuels_waste,0.0
138,2055,reg1,BW_supply,Biofuels_waste,0.0
139,2056,reg1,BW_supply,Biofuels_waste,0.0
140,2057,reg1,BW_supply,Biofuels_waste,0.0
141,2058,reg1,BW_supply,Biofuels_waste,0.0
142,2059,reg1,BW_supply,Biofuels_waste,0.0
143,2060,reg1,BW_supply,Biofuels_waste,0.0
144,2025,reg1,BIO_supply,Biomass,0.0
145,2026,reg1,BIO_supply,Biomass,489.7904766740721
146,2027,reg1,BIO_supply,Biomass,979.5809533481442
147,2028,reg1,BIO_supply,Biomass,1469.3714300222166
148,2029,reg1,BIO_supply,Biomass,1959.1619066962885
149,2030,reg1,BIO_supply,Biomass,2448.9523833703606
150,2031,reg1,BIO_supply,Biomass,2938.742860044433
151,2032,reg1,BIO_supply,Biomass,3428.533336718503
152,2033,reg1,BIO_supply,Biomass,3918.3238133925774
153,2034,reg1,BIO_supply,Biomass,4408.114290066646
154,2035,reg1,BIO_supply,Biomass,4897.904766740719
155,2036,reg1,BIO_supply,Biomass,5387.6952434147925
156,2037,reg1,BIO_supply,Biomass,5877.485720088864
157,2038,reg1,BIO_supply,Biomass,6367.276196762932
158,2039,reg1,BIO_supply,Biomass,6857.066673437005
159,2040,reg1,BIO_supply,Biomass,7346.857150111077
160,2041,reg1,BIO_supply,Biomass,7836.647626785152
161,2042,reg1,BIO_supply,Biomass,8326.438103459226
162,2043,reg1,BIO_supply,Biomass,8816.228580133291
163,2044,reg1,BIO_supply,Biomass,9306.019056807341
164,2045,reg1,BIO_supply,Biomass,9795.809533481413
165,2046,reg1,BIO_supply,Biomass,10285.600010155486
166,2047,reg1,BIO_supply,Biomass,10775.390486829561
167,2048,reg1,BIO_supply,Biomass,11265.180963503655
168,2049,reg1,BIO_supply,Biomass,11754.971440177695
169,2050,reg1,BIO_supply,Biomass,12244.761916851774
170,2051,reg1,BIO_supply,Biomass,12244.76191685177
171,2052,reg1,BIO_supply,Biomass,12244.761916851772
172,2053,reg1,BIO_supply,Biomass,12244.76191685177
173,2054,reg1,BIO_supply,Biomass,12244.761916851772
174,2055,reg1,BIO_supply,Biomass,12244.761916851807
175,2056,reg1,BIO_supply,Biomass,12244.761916851809
176,2057,reg1,BIO_supply,Biomass,12244.761916851809
177,2058,reg1,BIO_supply,Biomass,12244.761916851809
178,2059,reg1,BIO_supply,Biomass,12244.761916851807
179,2060,reg1,BIO_supply,Biomass,12244.761916851809
180,2025,reg1,Biogas_supply,Biogas,0.0
181,2026,reg1,Biogas_supply,Biogas,0.0
182,2027,reg1,Biogas_supply,Biogas,50.53258878512339
183,2028,reg1,Biogas_supply,Biogas,1452.9085714285702
184,2029,reg1,Biogas_supply,Biogas,1937.2114285714288
185,2030,reg1,Biogas_supply,Biogas,2421.5142857142855
186,2031,reg1,Biogas_supply,Biogas,2905.8171428571422
187,2032,reg1,Biogas_supply,Biogas,3390.119999999999
188,2033,reg1,Biogas_supply,Biogas,3874.422857142858
189,2034,reg1,Biogas_supply,Biogas,4358.725714285715
190,2035,reg1,Biogas_supply,Biogas,4843.028571428571
191,2036,reg1,Biogas_supply,Biogas,5327.331428571429
192,2037,reg1,Biogas_supply,Biogas,5811.6342857142845
193,2038,reg1,Biogas_supply,Biogas,6295.937142857145
194,2039,reg1,Biogas_supply,Biogas,6780.239999999997
195,2040,reg1,Biogas_supply,Biogas,7264.5428571428565
196,2041,reg1,Biogas_supply,Biogas,7748.845714285711
197,2042,reg1,Biogas_supply,Biogas,8233.148571428568
198,2043,reg1,Biogas_supply,Biogas,8717.451428571425
199,2044,reg1,Biogas_supply,Biogas,9201.754285714287
200,2045,reg1,Biogas_supply,Biogas,9686.057142857138
201,2046,reg1,Biogas_supply,Biogas,10170.359999999997
202,2047,reg1,Biogas_supply,Biogas,10654.662857142852
203,2048,reg1,Biogas_supply,Biogas,9949.901205364818
204,2049,reg1,Biogas_supply,Biogas,8677.933196033122
205,2050,reg1,Biogas_supply,Biogas,9246.01904642362
206,2051,reg1,Biogas_supply,Biogas,8644.098490324755
207,2052,reg1,Biogas_supply,Biogas,8978.531995759196
208,2053,reg1,Biogas_supply,Biogas,8012.177786514091
209,2054,reg1,Biogas_supply,Biogas,7696.217434608767
210,2055,reg1,Biogas_supply,Biogas,9797.815812379464
211,2056,reg1,Biogas_supply,Biogas,9895.26092463317
212,2057,reg1,Biogas_supply,Biogas,9895.260924633174
213,2058,reg1,Biogas_supply,Biogas,9895.260924633165
214,2059,reg1,Biogas_supply,Biogas,10553.31275501814
215,2060,reg1,Biogas_supply,Biogas,10749.646355105677
216,2025,reg1,Waste_supply,Waste,0.0
217,2026,reg1,Waste_supply,Waste,0.0
218,2027,reg1,Waste_supply,Waste,0.0
219,2028,reg1,Waste_supply,Waste,0.0
220,2029,reg1,Waste_supply,Waste,0.0
221,2030,reg1,Waste_supply,Waste,3694.029124485561
222,2031,reg1,Waste_supply,Waste,5381.612178833388
223,2032,reg1,Waste_supply,Waste,7069.195233181211
224,2033,reg1,Waste_supply,Waste,8756.77828752904
225,2034,reg1,Waste_supply,Waste,10444.361341876865
226,2035,reg1,Waste_supply,Waste,12131.94439622469
227,2036,reg1,Waste_supply,Waste,13819.527450572514
228,2037,reg1,Waste_supply,Waste,15507.110504920347
