,Year,Timesteps,Region,Technology,Carrier,Value
113,2029,18,reg1,NG_supply,NG,4137.2756939665405
114,2029,19,reg1,NG_supply,NG,15210.965585057706
115,2029,20,reg1,NG_supply,NG,14420.47467515044
116,2029,21,reg1,NG_supply,NG,14195.734386070779
117,2029,22,reg1,NG_supply,NG,6605.760306904914
118,2029,23,reg1,NG_supply,NG,5365.92143092572
119,2029,24,reg1,NG_supply,NG,8095.804311497117
120,2030,1,reg1,NG_supply,NG,19113.745475112668
121,2030,2,reg1,NG_supply,NG,10065.894693448614
122,2030,3,reg1,NG_supply,NG,8487.532618178015
123,2030,4,reg1,NG_supply,NG,6558.280211651873
124,2030,5,reg1,NG_supply,NG,6579.649805746144
125,2030,6,reg1,NG_supply,NG,6151.088783296251
126,2030,7,reg1,NG_supply,NG,5929.4641498291185
127,2030,8,reg1,NG_supply,NG,6061.096720263996
128,2030,9,reg1,NG_supply,NG,6066.961626508688
129,2030,10,reg1,NG_supply,NG,10066.33592280313
130,2030,11,reg1,NG_supply,NG,11918.860700557163
131,2030,12,reg1,NG_supply,NG,11082.179949493262
132,2030,13,reg1,NG_supply,NG,14311.261763607028
133,2030,14,reg1,NG_supply,NG,19617.361196385526
134,2030,15,reg1,NG_supply,NG,13239.709542620507
135,2030,16,reg1,NG_supply,NG,9907.723098178281
136,2030,17,reg1,NG_supply,NG,8130.8688592239805
137,2030,18,reg1,NG_supply,NG,17781.39715494289
138,2030,19,reg1,NG_supply,NG,7209.6770669710295
139,2030,20,reg1,NG_supply,NG,6095.279009052352
140,2030,21,reg1,NG_supply,NG,14158.279340278323
141,2030,22,reg1,NG_supply,NG,6314.414636365926
142,2030,23,reg1,NG_supply,NG,16958.025095889814
143,2030,24,reg1,NG_supply,NG,8175.014472555901
144,2031,1,reg1,NG_supply,NG,9625.606481593793
145,2031,2,reg1,NG_supply,NG,9692.825757632843
146,2031,3,reg1,NG_supply,NG,8608.67859334379
147,2031,4,reg1,NG_supply,NG,4741.06143848043
148,2031,5,reg1,NG_supply,NG,6131.28332536236
149,2031,6,reg1,NG_supply,NG,4341.613554655345
150,2031,7,reg1,NG_supply,NG,4101.574655302776
151,2031,8,reg1,NG_supply,NG,5706.459988594516
152,2031,9,reg1,NG_supply,NG,5943.080864959129
153,2031,10,reg1,NG_supply,NG,9698.269748066698
154,2031,11,reg1,NG_supply,NG,17090.90351610333
155,2031,12,reg1,NG_supply,NG,9708.502970138437
156,2031,13,reg1,NG_supply,NG,14648.780617087308
